Incident ID,Incident Date,Month,Year,State,City Or County,Address,# Killed,# Injured,TotalKilled2021,TotalInjured2021,No_events21,TotalKilled2020,TotalInjured2020,No_events20,TotalKilled2019,TotalInjured2019,No_events19,TotalKilled2018,TotalInjured2018,No_events18,TotalKilled2017,TotalInjured2017,No_events17,TotalKilled2016,TotalInjured2016,No_events16,TotalKilled2015,TotalInjured2015,No_events15,TotalKilled2014,TotalInjured2014,No_events2014
395837,15/08/2015,8,2015,Pennsylvania,Pittsburgh,West Prospect Avenue,1,3,,,,,,,,,,,,,,,,,,,,,,,,
395694,15/08/2015,8,2015,California,Los Angeles,57th Street and South Normandie Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
395549,15/08/2015,8,2015,South Carolina,Orangeburg,2868 Bamberg Road,1,3,,,,,,,,,,,,,,,,,,,,,,,,
392131,10/08/2015,8,2015,California,Long Beach,1700 block of East 10th Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
391263,09/08/2015,8,2015,Mississippi,Forest,Poplar St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
391219,09/08/2015,8,2015,Michigan,Detroit,15200 block of Hazelridge,1,3,,,,,,,,,,,,,,,,,,,,,,,,
391014,09/08/2015,8,2015,Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
390914,08/08/2015,8,2015,North Carolina,Gastonia,4908 Greenwood Dr,2,3,,,,,,,,,,,,,,,,,,,,,,,,
390774,08/08/2015,8,2015,Arkansas,Blytheville,833 Anderson Street,1,11,,,,,,,,,,,,,,,,,,,,,,,,
390526,08/08/2015,8,2015,Texas,Houston,2211 Falling Oaks,8,0,,,,,,,,,,,,,,,,,,,,,,,,
390050,07/08/2015,8,2015,Vermont,Barre,3182 Airport Rd,4,0,,,,,,,,,,,,,,,,,,,,,,,,
389057,06/08/2015,8,2015,South Carolina,Columbia,1505 Garden Plaza,0,4,,,,,,,,,,,,,,,,,,,,,,,,
389149,04/08/2015,8,2015,Missouri,Saint Louis,2500 block of Semple,1,4,,,,,,,,,,,,,,,,,,,,,,,,
387194,03/08/2015,8,2015,New York,Brooklyn,98 Dwight Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
385779,02/08/2015,8,2015,New York,Brooklyn,Stanley Avenue and Crescent Street,0,9,,,,,,,,,,,,,,,,,,,,,,,,
386140,02/08/2015,8,2015,Maryland,Baltimore,2700 block of Garrison Avenue,0,7,,,,,,,,,,,,,,,,,,,,,,,,
385824,02/08/2015,8,2015,Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,,,,,,,,,,,,,,,,,,,,,,,,
386066,02/08/2015,8,2015,Georgia,Savannah,Barnard Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
401742,02/08/2015,8,2015,Illinois,Chicago,6700 block of South Winchester Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
386937,01/08/2015,8,2015,Florida,Orlando,5801 Shenandoah Way,0,4,,,,,,,,,,,,,,,,,,,,,,,,
384662,30/07/2015,7,2015,Pennsylvania,Pittsburgh,Brushton Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
382459,27/07/2015,7,2015,Illinois,Rockford,900 block of Kent Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
381814,26/07/2015,7,2015,Missouri,Kansas City,Thompson and Colorado,2,3,,,,,,,,,,,,,,,,,,,,,,,,
382170,26/07/2015,7,2015,Louisiana,New Orleans,Piety and Treasure street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
381433,25/07/2015,7,2015,Virginia,Hopewell,500 block of N. 7th Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
382413,24/07/2015,7,2015,Pennsylvania,Erie,200 block of W 29th St,2,5,,,,,,,,,,,,,,,,,,,,,,,,
380162,23/07/2015,7,2015,Louisiana,Lafayette,3141 Johnson Street,3,9,,,,,,,,,,,,,,,,,,,,,,,,
382230,22/07/2015,7,2015,Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6,,,,,,,,,,,,,,,,,,,,,,,,
379166,22/07/2015,7,2015,Georgia,Suwanee,5500 block of Old Atlanta Road,5,0,,,,,,,,,,,,,,,,,,,,,,,,
378452,21/07/2015,7,2015,Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3,,,,,,,,,,,,,,,,,,,,,,,,
377878,20/07/2015,7,2015,New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,,,,,,,,,,,,,,,,,,,,,,,,
377189,19/07/2015,7,2015,Virginia,Suffolk,100 block of North Capitol Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
377047,19/07/2015,7,2015,Kentucky,Louisville,2928 W Kentucky St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
377181,19/07/2015,7,2015,North Carolina,Rocky Mount,Interstate 64 and Raliegh Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
378102,18/07/2015,7,2015,California,San Diego,200 block of South Bancroft Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
390936,18/07/2015,7,2015,California,Santa Paula,Ojai-Santa Paula St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
376702,18/07/2015,7,2015,Oregon,Salem,1550 Weston Ct NE,1,4,,,,,,,,,,,,,,,,,,,,,,,,
377423,18/07/2015,7,2015,Louisiana,Baton Rouge,300 block of Brice Street,2,2,,,,,,,,,,,,,,,,,,,,,,,,
376211,17/07/2015,7,2015,Illinois,Chicago,4400 block of W. Maypole,0,5,,,,,,,,,,,,,,,,,,,,,,,,
376203,17/07/2015,7,2015,Ohio,Cincinnati (Westwood),3100 block of Sunshine Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
376823,17/07/2015,7,2015,District of Columbia,Washington,600 block of Edgewood St NE,1,3,,,,,,,,,,,,,,,,,,,,,,,,
375773,16/07/2015,7,2015,Texas,Dallas,2261 Singleton Blvd,0,5,,,,,,,,,,,,,,,,,,,,,,,,
375022,16/07/2015,7,2015,Tennessee,Chattanooga,4051 Amnicola Hwy,6,2,,,,,,,,,,,,,,,,,,,,,,,,
374602,15/07/2015,7,2015,Georgia,Atlanta,500 block of Center Hill Avenue,0,5,,,,,,,,,,,,,,,,,,,,,,,,
375322,15/07/2015,7,2015,Maryland,Baltimore,3500 block of West Garrison Boulevard,1,3,,,,,,,,,,,,,,,,,,,,,,,,
375412,15/07/2015,7,2015,Ohio,Cleveland,700 block of Thornhill,0,7,,,,,,,,,,,,,,,,,,,,,,,,
374965,15/07/2015,7,2015,Michigan,Detroit,9200 block of Memorial,0,4,,,,,,,,,,,,,,,,,,,,,,,,
374630,15/07/2015,7,2015,South Carolina,Holly Hill,7050 Old State Road,4,1,,,,,,,,,,,,,,,,,,,,,,,,
374292,14/07/2015,7,2015,Missouri,Saint Louis,1100 block of Riverview,0,4,,,,,,,,,,,,,,,,,,,,,,,,
373993,13/07/2015,7,2015,California,Norwalk,11959 162nd Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
373768,13/07/2015,7,2015,California,Stockton,400 block of McCloud Avenue,1,4,,,,,,,,,,,,,,,,,,,,,,,,
373095,12/07/2015,7,2015,Illinois,River Forest,116 Lathrop Ave,2,3,,,,,,,,,,,,,,,,,,,,,,,,
373063,12/07/2015,7,2015,New Jersey,Jersey City,Sip and Van Wagenen avenues,0,4,,,,,,,,,,,,,,,,,,,,,,,,
370187,07/07/2015,7,2015,Ohio,Cleveland,East 162nd Street and Miles Avenue,1,3,,,,,,,,,,,,,,,,,,,,,,,,
370474,07/07/2015,7,2015,Maryland,Baltimore,900 block of West Fayette Street,3,1,,,,,,,,,,,,,,,,,,,,,,,,
369014,05/07/2015,7,2015,Louisiana,Shreveport,3500 block of Hearne Ave,0,6,,,,,,,,,,,,,,,,,,,,,,,,
368732,05/07/2015,7,2015,Indiana,Fort Wayne,1400 block of McCulloch Street,0,9,,,,,,,,,,,,,,,,,,,,,,,,
369196,05/07/2015,7,2015,New Jersey,East Orange,200 block of S. Clinton St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
369410,04/07/2015,7,2015,Kentucky,Louisville,2500 block of West Broadway,0,4,,,,,,,,,,,,,,,,,,,,,,,,
368987,04/07/2015,7,2015,Massachusetts,Pittsfield,Dewey Avenue,1,4,,,,,,,,,,,,,,,,,,,,,,,,
368867,04/07/2015,7,2015,District of Columbia,Washington,2600 block of Douglass Pl SE,1,3,,,,,,,,,,,,,,,,,,,,,,,,
368995,04/07/2015,7,2015,New York,Syracuse,Bellevue and Rich Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
369127,04/07/2015,7,2015,Texas,San Antonio,1100 block of West Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
367780,02/07/2015,7,2015,Indiana,Indianapolis,500 block of Lynn St,1,3,,,,,,,,,,,,,,,,,,,,,,,,
366046,29/06/2015,6,2015,Florida,Opa Locka,13450 NW 30th Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
367099,28/06/2015,6,2015,Illinois,Venice,1430 Broadway,0,6,,,,,,,,,,,,,,,,,,,,,,,,
365391,28/06/2015,6,2015,Michigan,Detroit,Gratiot and Loretto,0,5,,,,,,,,,,,,,,,,,,,,,,,,
365399,28/06/2015,6,2015,Delaware,Harrington,100 block of East St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
364872,27/06/2015,6,2015,Massachusetts,Taunton,Weir Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
364789,27/06/2015,6,2015,Michigan,Detroit,Stringham Court,0,4,,,,,,,,,,,,,,,,,,,,,,,,
363418,24/06/2015,6,2015,New York,New York (Manhattan),2110 Madison Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
361948,22/06/2015,6,2015,Pennsylvania,Philadelphia,700 block of East Hilton Street,0,7,,,,,,,,,,,,,,,,,,,,,,,,
366949,21/06/2015,6,2015,Pennsylvania,Pittsburgh (Wilkinsburg),Rebecca and East Swissvale Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
361708,21/06/2015,6,2015,Kentucky,Lexington,726 Georgetown St,1,4,,,,,,,,,,,,,,,,,,,,,,,,
361198,20/06/2015,6,2015,Pennsylvania,Philadelphia,4100 block of Ogden St,0,10,,,,,,,,,,,,,,,,,,,,,,,,
360895,20/06/2015,6,2015,North Carolina,Morven,6066 Robinson Bridge Rd,0,4,,,,,,,,,,,,,,,,,,,,,,,,
361212,20/06/2015,6,2015,Michigan,Detroit,Dexter and Webb,1,11,,,,,,,,,,,,,,,,,,,,,,,,
361014,19/06/2015,6,2015,Rhode Island,Woonsocket,80 River Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
359830,17/06/2015,6,2015,South Carolina,Charleston,110 Calhoun Street,9,0,,,,,,,,,,,,,,,,,,,,,,,,
359215,16/06/2015,6,2015,Florida,Miami Gardens,600 block of Northwest 177th Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
358117,15/06/2015,6,2015,New York,Brooklyn,673 Flatbush Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
357597,14/06/2015,6,2015,New Jersey,Camden,2800 block of Mitchell Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
357667,14/06/2015,6,2015,Oklahoma,Tulsa,1800 block of North Kingston,0,4,,,,,,,,,,,,,,,,,,,,,,,,
357611,14/06/2015,6,2015,Missouri,Saint Louis,1400 block of North Market Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
357732,13/06/2015,6,2015,Georgia,Fayetteville,600 block of Highway 279,1,4,,,,,,,,,,,,,,,,,,,,,,,,
357590,13/06/2015,6,2015,Oklahoma,Oklahoma City,500 block of SE 69th St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
357770,13/06/2015,6,2015,Georgia,Milledgeville,451 North Flynn Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
357701,13/06/2015,6,2015,New York,Bronx,2409 Creston Avenue,0,5,,,,,,,,,,,,,,,,,,,,,,,,
357164,13/06/2015,6,2015,Ohio,Columbus,1623 E. Hudson Street,4,1,,,,,,,,,,,,,,,,,,,,,,,,
357220,12/06/2015,6,2015,Florida,Allapattah,24th Avenue and 36th Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
356065,11/06/2015,6,2015,Connecticut,Bridgeport,468 Trumbull Ave,1,8,,,,,,,,,,,,,,,,,,,,,,,,
355883,11/06/2015,6,2015,Texas,Houston,3400 block of Burkett,1,3,,,,,,,,,,,,,,,,,,,,,,,,
355644,10/06/2015,6,2015,California,Los Angeles,South Vermont Avenue and West 88th Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
355267,09/06/2015,6,2015,Missouri,Saint Louis,North Market Street and North Spring Avenue,1,3,,,,,,,,,,,,,,,,,,,,,,,,
353854,07/06/2015,6,2015,Montana,Deer Lodge,Boulder Creek Road,5,0,,,,,,,,,,,,,,,,,,,,,,,,
353536,06/06/2015,6,2015,New York,Buffalo,100 block of Warren Avenue,1,4,,,,,,,,,,,,,,,,,,,,,,,,
353037,06/06/2015,6,2015,Illinois,Chicago,100 block of North Lorel Avenue,0,5,,,,,,,,,,,,,,,,,,,,,,,,
353382,05/06/2015,6,2015,Iowa,Davenport,900 block of West 3rd St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
352779,05/06/2015,6,2015,Louisiana,New Orleans,2100 block of Governor Nicholls Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
351936,03/06/2015,6,2015,New York,Wyandanch,Davidson Street,3,1,,,,,,,,,,,,,,,,,,,,,,,,
350182,31/05/2015,5,2015,Georgia,Conyers,4669 Bell Road SE,3,2,,,,,,,,,,,,,,,,,,,,,,,,
350163,31/05/2015,5,2015,Ohio,Cleveland,16209 block of Laverne Avenue,3,1,,,,,,,,,,,,,,,,,,,,,,,,
350021,31/05/2015,5,2015,Maryland,Springdale,9222 Ardwick Ardmore Road,1,3,,,,,,,,,,,,,,,,,,,,,,,,
349976,31/05/2015,5,2015,Connecticut,New Haven,849 Chapel Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
349289,30/05/2015,5,2015,California,San Diego,4200 block of Market Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
348606,28/05/2015,5,2015,Nebraska,Omaha,84th and Q,0,4,,,,,,,,,,,,,,,,,,,,,,,,
348620,28/05/2015,5,2015,Illinois,Chicago,6200 block of South Honore Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
348673,28/05/2015,5,2015,Pennsylvania,Chester,2700 block of West 3rd Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
346725,26/05/2015,5,2015,Louisiana,New Orleans,6700 block of Tara Lane,2,2,,,,,,,,,,,,,,,,,,,,,,,,
346097,25/05/2015,5,2015,Illinois,Decatur,1816 N Water,1,4,,,,,,,,,,,,,,,,,,,,,,,,
345681,24/05/2015,5,2015,Massachusetts,Brockton,1002 Main St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
345749,24/05/2015,5,2015,Michigan,Flint,W. 12th Street and Hammerberg Road.,0,7,,,,,,,,,,,,,,,,,,,,,,,,
346320,24/05/2015,5,2015,Alabama,Montgomery,Smiley Court,1,3,,,,,,,,,,,,,,,,,,,,,,,,
346179,24/05/2015,5,2015,Missouri,Saint Louis,2700 block of Dayton,0,4,,,,,,,,,,,,,,,,,,,,,,,,
346202,23/05/2015,5,2015,California,Fresno,2400 block of South 9th Street,2,2,,,,,,,,,,,,,,,,,,,,,,,,
344302,20/05/2015,5,2015,Maryland,Baltimore,800 block of Linwood Avenue,1,3,,,,,,,,,,,,,,,,,,,,,,,,
343106,18/05/2015,5,2015,Missouri,Kinloch,8000 block of School Way,0,4,,,,,,,,,,,,,,,,,,,,,,,,
342589,18/05/2015,5,2015,Florida,Miami,Northwest 75th Street and Northwest 16th Avenue,1,4,,,,,,,,,,,,,,,,,,,,,,,,
341622,17/05/2015,5,2015,Texas,Waco,4671 S Jack Kultgen Fwy,9,18,,,,,,,,,,,,,,,,,,,,,,,,
341465,16/05/2015,5,2015,Wisconsin,Milwaukee,28th Street and Auer Avenue,0,5,,,,,,,,,,,,,,,,,,,,,,,,
341162,16/05/2015,5,2015,New York,Rochester,188 Lewis Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
341232,16/05/2015,5,2015,Maryland,Baltimore,1700 block of North Broadway,0,5,,,,,,,,,,,,,,,,,,,,,,,,
339229,12/05/2015,5,2015,Arizona,Tucson,800 block of West Calle Medina Road,5,0,,,,,,,,,,,,,,,,,,,,,,,,
340280,12/05/2015,5,2015,Maryland,Capitol Heights,4700 block of Pard Rd,1,4,,,,,,,,,,,,,,,,,,,,,,,,
337855,10/05/2015,5,2015,Ohio,Cleveland,3600 block of Bosworth Rd,1,4,,,,,,,,,,,,,,,,,,,,,,,,
338034,10/05/2015,5,2015,New Jersey,Jersey City,Bostwick Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
337767,10/05/2015,5,2015,New Jersey,Newark,19th Avenue and South 16th Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
335903,07/05/2015,5,2015,Ohio,Cincinnati,2300 block of Baltimore Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
336622,07/05/2015,5,2015,Michigan,Detroit,16000 block of Cathedral Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
334681,04/05/2015,5,2015,New York,Buffalo,100 block of Roosevelt Avenue,1,3,,,,,,,,,,,,,,,,,,,,,,,,
334033,03/05/2015,5,2015,Indiana,South Bend,1600 block of South William Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
334047,03/05/2015,5,2015,New York,Bronx,University Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
333576,03/05/2015,5,2015,Ohio,Dayton,2801 Germantown Street,1,6,,,,,,,,,,,,,,,,,,,,,,,,
333584,03/05/2015,5,2015,Texas,Houston,San Jacinto St and Elgin St,0,6,,,,,,,,,,,,,,,,,,,,,,,,
333750,03/05/2015,5,2015,Wisconsin,Menasha,Friendship Trail,4,1,,,,,,,,,,,,,,,,,,,,,,,,
332732,01/05/2015,5,2015,Wisconsin,Milwaukee,3700 block of 37th Street,2,3,,,,,,,,,,,,,,,,,,,,,,,,
330611,27/04/2015,4,2015,New York,Brooklyn,1365 Flatbush Ave,2,4,,,,,,,,,,,,,,,,,,,,,,,,
330750,27/04/2015,4,2015,Arizona,Gila Bend,State Route 85,2,2,,,,,,,,,,,,,,,,,,,,,,,,
329463,25/04/2015,4,2015,New Jersey,Trenton,Wood Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
329322,25/04/2015,4,2015,New York,Gates,24 Hinchey Rd,1,6,,,,,,,,,,,,,,,,,,,,,,,,
326792,21/04/2015,4,2015,Texas,Killeen,420 Gilmer St,2,3,,,,,,,,,,,,,,,,,,,,,,,,
325862,19/04/2015,4,2015,Virginia,Richmond,200 block of West Hill Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
327341,18/04/2015,4,2015,Alabama,Montgomery,1800 block of Gibbs Court,0,5,,,,,,,,,,,,,,,,,,,,,,,,
325445,18/04/2015,4,2015,Pennsylvania,Williamsport,321 Pine St,0,5,,,,,,,,,,,,,,,,,,,,,,,,
325166,18/04/2015,4,2015,North Carolina,Lumberton,Martin Luther King Drive,1,3,,,,,,,,,,,,,,,,,,,,,,,,
325207,18/04/2015,4,2015,North Carolina,Charlotte,Bost Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
325618,18/04/2015,4,2015,New Jersey,Paterson,Rosa Parks Blvd and Godwin Ave,1,3,,,,,,,,,,,,,,,,,,,,,,,,
324424,16/04/2015,4,2015,Arizona,Phoenix,4300 block of East Anderson Drive,5,0,,,,,,,,,,,,,,,,,,,,,,,,
319808,07/04/2015,4,2015,Georgia,Rome,20 Copeland Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
318125,05/04/2015,4,2015,Pennsylvania,Pittsburgh,Dinwiddie Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
318221,05/04/2015,4,2015,Kentucky,Louisville,40th and Grand Street,1,4,,,,,,,,,,,,,,,,,,,,,,,,
318297,05/04/2015,4,2015,Indiana,Indianapolis,5000 block of Wildflower Court,0,5,,,,,,,,,,,,,,,,,,,,,,,,
318531,05/04/2015,4,2015,Michigan,Benton Harbor,1000 block of Blossom Lane,0,4,,,,,,,,,,,,,,,,,,,,,,,,
317165,03/04/2015,4,2015,Florida,Daytona Beach,300 block of Henry Butts Drive,0,4,,,,,,,,,,,,,,,,,,,,,,,,
316795,02/04/2015,4,2015,Maryland,Baltimore,1900 block of West Lanvale Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
314044,27/03/2015,3,2015,Florida,Panama City Beach,5312 Thomas Drive,0,7,,,,,,,,,,,,,,,,,,,,,,,,
313304,26/03/2015,3,2015,Texas,Amarillo,3100 block of Redwood,0,4,,,,,,,,,,,,,,,,,,,,,,,,
312119,24/03/2015,3,2015,Indiana,Indianapolis,3100 block of North Harding Street,4,0,,,,,,,,,,,,,,,,,,,,,,,,
311922,23/03/2015,3,2015,Tennessee,Clarksville,900 block of Carpenter Street,1,4,,,,,,,,,,,,,,,,,,,,,,,,
311348,22/03/2015,3,2015,New Mexico,Albuquerque,10140 Lomas NE,1,6,,,,,,,,,,,,,,,,,,,,,,,,
310573,21/03/2015,3,2015,Florida,Tampa,1802 Seventh Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
310356,20/03/2015,3,2015,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4,,,,,,,,,,,,,,,,,,,,,,,,
468151,20/03/2015,3,2015,Texas,Lancaster,1500 block of Reynolds Street,1,5,,,,,,,,,,,,,,,,,,,,,,,,
308839,18/03/2015,3,2015,New Jersey,Newark,200 block of Clinton Place,1,3,,,,,,,,,,,,,,,,,,,,,,,,
308728,18/03/2015,3,2015,Arizona,Mesa,1504 West Main Street,1,5,,,,,,,,,,,,,,,,,,,,,,,,
308687,17/03/2015,3,2015,California,Stockton,748 N Madison St,3,4,,,,,,,,,,,,,,,,,,,,,,,,
307512,15/03/2015,3,2015,California,Compton,2700 block of West Alondra Boulevard,0,4,,,,,,,,,,,,,,,,,,,,,,,,
306897,14/03/2015,3,2015,Georgia,Atlanta,2900 block of Delmar Lane,0,5,,,,,,,,,,,,,,,,,,,,,,,,
308201,14/03/2015,3,2015,California,Coachella,84000 block of Bagdad Avenue,0,4,,,,,,,,,,,,,,,,,,,,,,,,
305907,13/03/2015,3,2015,Mississippi,Brookhaven,1097 South First St.,2,3,,,,,,,,,,,,,,,,,,,,,,,,
304238,10/03/2015,3,2015,Georgia,Columbus,3023 Victory Drive,0,5,,,,,,,,,,,,,,,,,,,,,,,,
303659,09/03/2015,3,2015,Illinois,Chicago,200 block of West 105th,1,3,,,,,,,,,,,,,,,,,,,,,,,,
302786,08/03/2015,3,2015,South Carolina,Seneca,Wells Highway,1,3,,,,,,,,,,,,,,,,,,,,,,,,
491864,07/03/2015,3,2015,Missouri,Saint Louis,3140 Olive St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
300860,04/03/2015,3,2015,California,San Bernardino,190 block of W Club Center Dr,3,4,,,,,,,,,,,,,,,,,,,,,,,,
300660,01/03/2015,3,2015,Florida,Orlando,4900 block of Steyr St,0,4,,,,,,,,,,,,,,,,,,,,,,,,
299344,01/03/2015,3,2015,Michigan,Detroit,9855 Chalmers St,1,5,,,,,,,,,,,,,,,,,,,,,,,,
299190,28/02/2015,2,2015,Maryland,Baltimore,4300 block of Welbourne Road,1,3,,,,,,,,,,,,,,,,,,,,,,,,
298122,26/02/2015,2,2015,Missouri,Tyrone,18279 Highway H,8,1,,,,,,,,,,,,,,,,,,,,,,,,
297681,25/02/2015,2,2015,Texas,Houston,5022 Mallow St,3,1,,,,,,,,,,,,,,,,,,,,,,,,
588835,23/02/2015,2,2015,Florida,Daytona Beach,Sheridan Road,0,4,,,,,,,,,,,,,,,,,,,,,,,,
296215,22/02/2015,2,2015,Texas,Killeen,1706 Godman St.,4,1,,,,,,,,,,,,,,,,,,,,,,,,
296327,22/02/2015,2,2015,South Carolina,Charleston,4224 Dorchester Road,0,4,,,,,,,,,,,,,,,,,,,,,,,,
296121,22/02/2015,2,2015,Georgia,Clarkesville,281 Lower Pond Court,3,2,,,,,,,,,,,,,,,,,,,,,,,,
295871,20/02/2015,2,2015,California,Sacramento,1417 R Street,0,4,,,,,,,,,,,,,,,,,,,,,,,,
295502,17/02/2015,2,2015,Arkansas,Little Rock,7900 Scott Hamilton,1,3,,,,,,,,,,,,,,,,,,,,,,,,
293883,15/02/2015,2,2015,California,Long Beach,200 block of W. 14th Street,0,5,,,,,,,,,,,,,,,,,,,,,,,,
290626,09/02/2015,2,2015,Florida,New Port Richey,9552 Adler Street,3,1,,,,,,,,,,,,,,,,,,,,,,,,
290510,08/02/2015,2,2015,Tennessee,Friendship,251 Dupree Rd,0,6,,,,,,,,,,,,,,,,,,,,,,,,
289811,07/02/2015,2,2015,Georgia,Douglasville,3640 Willow Tree Circle,5,2,,,,,,,,,,,,,,,,,,,,,,,,
290098,06/02/2015,2,2015,Oklahoma,Tulsa,1219 N. Sheridan Road,1,4,,,,,,,,,,,,,,,,,,,,,,,,
289146,05/02/2015,2,2015,Ohio,Beachwood (Warrensville Heights),Harvard Road,3,3,,,,,,,,,,,,,,,,,,,,,,,,
287529,01/02/2015,2,2015,New York,Syracuse,1217 West Fayette Street,0,6,,,,,,,,,,,,,,,,,,,,,,,,
287031,01/02/2015,2,2015,New York,New York (Manhattan),3345 Broadway,1,4,,,,,,,,,,,,,,,,,,,367,1135,335,,,
286810,31/01/2015,1,2015,Georgia,Lagrange,113 Woodstream Trl,4,0,,,,,,,,,,,,,,,,,,,,,,,,
285549,28/01/2015,1,2015,Georgia,Ellenwood,1600 block of Panola Rd,1,3,,,,,,,,,,,,,,,,,,,,,,,,
285123,26/01/2015,1,2015,California,Stockton,1500 block of E. 9th Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
282956,24/01/2015,1,2015,New York,Arverne (Queens),231-11 148th Avenue,4,1,,,,,,,,,,,,,,,,,,,,,,,,
283041,24/01/2015,1,2015,Nebraska,Omaha,3402 Parker St,3,5,,,,,,,,,,,,,,,,,,,,,,,,
283115,23/01/2015,1,2015,Massachusetts,Boston,954 Parker Street,0,6,,,,,,,,,,,,,,,,,,,,,,,,
281663,20/01/2015,1,2015,Tennessee,Clarksville,321 Lansinger Lane,1,3,,,,,,,,,,,,,,,,,,,,,,,,
281039,19/01/2015,1,2015,Texas,San Antonio,1000 block of Gibbs St.,2,5,,,,,,,,,,,,,,,,,,,,,,,,
278927,13/01/2015,1,2015,Illinois,Rockford,700 block of Oakley Avenue,2,2,,,,,,,,,,,,,,,,,,,,,,,,
298773,13/01/2015,1,2015,Virginia,Portsmouth,4100 block of Portsmouth Boulevard,0,5,,,,,,,,,,,,,,,,,,,,,,,,
276845,11/01/2015,1,2015,North Carolina,Hope Mills,1900 block of Gumberry Road,2,5,,,,,,,,,,,,,,,,,,,,,,,,
277480,11/01/2015,1,2015,Florida,Lakeland,7665 Chase Road,1,3,,,,,,,,,,,,,,,,,,,,,,,,
276766,11/01/2015,1,2015,California,San Jose,3840 Monterey Hwy,0,5,,,,,,,,,,,,,,,,,,,,,,,,
276536,10/01/2015,1,2015,Kansas,Wichita,4859 E Harry Street,2,2,,,,,,,,,,,,,,,,,,,,,,,,
276459,09/01/2015,1,2015,California,San Francisco,Laguna St and Page St,4,0,,,,,,,,,,,,,,,,,,,,,,,,
275986,08/01/2015,1,2015,Massachusetts,Boston,104 Harrishof Street,1,3,,,,,,,,,,,,,,,,,,,,,,,,
